ref_area,indicator,source,classif1,classif2,time,obs_value,note_indicator,note_source
SVK,FOW_TVOL_AGE_VOL_RT,BB:560,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2015,7.9,,S16:5832_T2:85
SVK,FOW_TVOL_AGE_VOL_RT,BB:560,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2015,19,,S16:5832_T2:85
SVK,FOW_TVOL_AGE_VOL_RT,BB:560,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2015,8.7,,S16:5832_T2:85
SVK,FOW_TVOL_AGE_VOL_RT,BB:560,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2015,19.8,,S16:5832_T2:85
SVK,FOW_TVOL_AGE_VOL_RT,BB:560,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2015,6.7,,S16:5832_T2:85
SVK,FOW_TVOL_AGE_VOL_RT,BB:560,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2015,14.4,,S16:5832_T2:85
SVN,FOW_TVOL_AGE_VOL_RT,BB:445,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2015,30.4,,S16:5832_T2:85
SVN,FOW_TVOL_AGE_VOL_RT,BB:445,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2015,54.6,,S16:5832_T2:85
SVN,FOW_TVOL_AGE_VOL_RT,BB:445,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2015,38.1,,S16:5832_T2:85
SVN,FOW_TVOL_AGE_VOL_RT,BB:445,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2015,56.6,,S16:5832_T2:85
SVN,FOW_TVOL_AGE_VOL_RT,BB:445,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2015,31.1,,S16:5832_T2:85
SVN,FOW_TVOL_AGE_VOL_RT,BB:445,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2015,57.7,,S16:5832_T2:85
SVN,FOW_TVOL_AGE_VOL_RT,BB:445,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2015,23.8,,S16:5832_T2:85
SVN,FOW_TVOL_AGE_VOL_RT,BB:445,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2015,42.7,,S16:5832_T2:85
SWE,FOW_TVOL_AGE_VOL_RT,BB:3063,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2015,35.5,,S16:5832_T2:85
SWE,FOW_TVOL_AGE_VOL_RT,BB:3063,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2015,70.4,,S16:5832_T2:85
SWE,FOW_TVOL_AGE_VOL_RT,BB:3063,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2015,34.4,,S16:5832_T2:85
SWE,FOW_TVOL_AGE_VOL_RT,BB:3063,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2015,71.8,,S16:5832_T2:85
SWE,FOW_TVOL_AGE_VOL_RT,BB:3063,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2015,36.8,,S16:5832_T2:85
SWE,FOW_TVOL_AGE_VOL_RT,BB:3063,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2015,73.8,,S16:5832_T2:85
SWE,FOW_TVOL_AGE_VOL_RT,BB:3063,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2015,32.4,,S16:5832_T2:85
SWE,FOW_TVOL_AGE_VOL_RT,BB:3063,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2015,60.6,,S16:5832_T2:85
UKR,FOW_TVOL_AGE_VOL_RT,BA:475,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2021,7.1,,S16:5837
UKR,FOW_TVOL_AGE_VOL_RT,BA:475,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2021,0.7,,S16:5837
UKR,FOW_TVOL_AGE_VOL_RT,BA:475,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2021,6.4,,S16:5837
UKR,FOW_TVOL_AGE_VOL_RT,BA:475,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2021,4,,S16:5837
UKR,FOW_TVOL_AGE_VOL_RT,BA:475,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2021,0.5,,S16:5837
UKR,FOW_TVOL_AGE_VOL_RT,BA:475,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2021,3.5,,S16:5837
UKR,FOW_TVOL_AGE_VOL_RT,BA:475,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2021,8.5,,S16:5837
UKR,FOW_TVOL_AGE_VOL_RT,BA:475,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2021,0.8,,S16:5837
UKR,FOW_TVOL_AGE_VOL_RT,BA:475,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2021,7.7,,S16:5837
UKR,FOW_TVOL_AGE_VOL_RT,BA:475,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2021,4.2,,S16:5837
UKR,FOW_TVOL_AGE_VOL_RT,BA:475,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2021,0.5,,S16:5837
UKR,FOW_TVOL_AGE_VOL_RT,BA:475,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2021,3.7,,S16:5837
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2019,30,I33:5717,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2019,26.8,I33:5717,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2019,31.2,I33:5717,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2019,28.5,I33:5717,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2017,30.3,I33:5717,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2017,25.2,I33:5717,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2017,32.1,I33:5717,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2017,28,I33:5717,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2015,24.9,,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2015,21.8,,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2015,26,,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2015,23.5,,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2014,25.3,,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2014,21.9,,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2014,26.5,,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2014,23.6,,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2013,25.4,,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2013,21.8,,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2013,26.6,,S16:5832_T2:85
USA,FOW_TVOL_AGE_VOL_RT,BA:453,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2013,24.1,,S16:5832_T2:85
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2018,6.7,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2018,1.6,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2018,5.4,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2018,3.1,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2018,0.6,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2018,2.6,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2018,8.1,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2018,1.9,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2018,6.6,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2018,5.7,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2018,2.3,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2018,4.1,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2014,5.8,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2014,2,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2014,4.2,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2014,2.6,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2014,1,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2014,1.8,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2014,7.1,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2014,2.3,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2014,5.2,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2014,5.6,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2014,2.5,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2014,3.4,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_TOTAL,VOL_TYPE_TOTAL,2010,3.5,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_TOTAL,VOL_TYPE_ORG,2010,1.6,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_TOTAL,VOL_TYPE_DIRECT,2010,2.2,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_Y15-24,VOL_TYPE_TOTAL,2010,1.2,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_Y15-24,VOL_TYPE_ORG,2010,0.5,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_Y15-24,VOL_TYPE_DIRECT,2010,0.7,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_Y25-64,VOL_TYPE_TOTAL,2010,4.5,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_Y25-64,VOL_TYPE_ORG,2010,2.1,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_Y25-64,VOL_TYPE_DIRECT,2010,2.9,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_YGE65,VOL_TYPE_TOTAL,2010,3.3,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_YGE65,VOL_TYPE_ORG,2010,1.7,,S16:5837
ZAF,FOW_TVOL_AGE_VOL_RT,BA:595,AGE_AGGREGATE_YGE65,VOL_TYPE_DIRECT,2010,1.9,,S16:5837
